line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
1193430,T10971,P1090,PR141,1,398.92
4327584,T10971,P1045,PR147,4,406.6
2356314,T10972,P1065,PR112,4,355.6
8191627,T10972,P1031,PR139,5,1652.6
6726644,T10973,P1093,PR140,3,572.73
7395862,T10974,P1158,PR142,2,54.86
5262097,T10974,P1093,PR142,5,954.55
8488306,T10975,P1021,PR130,4,1106.48
715978,T10975,P1115,PR115,3,1093.26
4107345,T10976,P1164,PR141,1,85.65
133261,T10976,P1179,PR143,5,509.6
4876476,T10976,P1039,PR105,1,446.56
6698814,T10977,P1040,PR127,5,1587.05
6513302,T10977,P1018,PR131,2,666.86
5854208,T10978,P1171,PR143,1,197.14
8977753,T10978,P1119,PR109,4,1594.48
3024486,T10979,P1027,PR149,1,166.07
6659630,T10979,P1187,PR117,1,423.21
5515018,T10980,P1051,PR103,4,1882.12
5744914,T10980,P1016,PR108,3,28.65
7989637,T10981,P1124,PR106,2,963.02
7626565,T10981,P1029,PR149,3,979.71
2612903,T10981,P1009,PR107,5,2220.55
5371841,T10982,P1037,PR142,2,973.28
6380121,T10982,P1145,PR106,1,27.77
7942496,T10983,P1092,PR140,4,689.24
384916,T10984,P1013,PR139,2,170.02
4229055,T10985,P1108,PR102,3,335.49
1402430,T10985,P1162,PR116,2,857.92
4595369,T10985,P1036,PR101,1,125.77
7573587,T10986,P1020,PR114,3,253.8
3592085,T10986,P1107,PR145,5,1930.75
901646,T10987,P1066,PR128,2,561.24
5738130,T10987,P1023,PR149,4,1310.88
2760411,T10987,P1192,PR147,3,1049.64
8080331,T10988,P1089,PR121,4,1409.88
7328020,T10989,P1137,PR103,2,558.82
6528652,T10989,P1090,PR105,5,1994.6
3331284,T10990,P1143,PR137,5,60.6
2426275,T10991,P1185,PR125,5,201.2
238015,T10992,P1170,PR110,3,869.58
2474415,T10992,P1038,PR125,4,798.32
6818037,T10993,P1081,PR116,1,405.63
61688,T10993,P1067,PR123,5,2342.0
9703557,T10994,P1032,PR127,4,1145.24
3667882,T10994,P1024,PR134,1,116.01
9161807,T10995,P1048,PR130,4,68.16
6334349,T10995,P1198,PR112,2,185.66
3519241,T10995,P1055,PR134,3,37.95
241106,T10996,P1173,PR115,5,1159.2
5065788,T10997,P1093,PR114,1,190.91
2092880,T10997,P1078,PR142,5,1763.65
6946669,T10998,P1127,PR117,4,829.72
5909124,T10998,P1105,PR146,3,203.67
8777334,T10998,P1138,PR136,4,1231.2
7697783,T10999,P1029,PR147,2,653.14
2967809,T10999,P1109,PR147,3,939.99
9106051,T11000,P1152,PR148,2,478.74
4781976,T11000,P1111,PR140,4,122.32
4752119,T11000,P1168,PR126,4,1179.84
1470023,T11001,P1158,PR134,1,27.43
275591,T11001,P1026,PR144,1,122.44
1739383,T11001,P1157,PR134,4,1277.48
9139116,T11002,P1191,PR127,5,317.45
8445005,T11002,P1025,PR138,4,1430.12
7057183,T11003,P1008,PR137,3,1347.21
7627424,T11003,P1054,PR108,2,376.46
1921010,T11003,P1141,PR111,4,724.84
5882322,T11004,P1120,PR114,1,139.06
127593,T11005,P1105,PR120,4,271.56
8515458,T11005,P1095,PR134,2,582.5
5157261,T11006,P1068,PR141,3,1048.59
69753,T11006,P1106,PR132,2,527.02
440349,T11007,P1008,,1,449.07
8706759,T11007,P1039,PR118,3,1339.68
5621877,T11008,P1153,PR122,3,272.19
7214534,T11008,P1043,PR112,5,1452.85
6565972,T11008,P1061,PR143,5,753.75
865386,T11009,P1157,PR100,4,1277.48
6550022,T11010,P1109,,2,626.66
6763215,T11010,P1186,PR128,2,325.78
2658244,T11010,P1081,PR123,5,2028.15
2119471,T11011,P1059,PR115,1,481.99
9679343,T11011,P1129,PR124,1,82.44
9276216,T11012,P1195,PR122,3,1106.58
3418569,T11012,P1040,PR127,3,952.23
7338708,T11013,P1023,PR146,1,327.72
2567730,T11014,P1160,PR115,5,1574.0
1321584,T11015,P1158,PR142,5,137.15
2190233,T11016,P1097,PR137,1,235.47
3129877,T11016,P1116,PR110,3,1464.15
4981534,T11016,P1061,PR102,2,301.5
6343583,T11017,P1137,PR114,2,558.82
4613145,T11018,P1168,PR100,1,294.96
388239,T11018,P1021,PR106,2,553.24
1861123,T11019,P1148,PR100,1,353.31
2058302,T11019,P1117,PR148,5,1302.85
4738944,T11019,P1027,PR131,2,332.14
1298245,T11020,P1046,PR108,1,362.61
3489199,T11020,P1126,PR128,3,1048.53
368377,T11021,P1025,PR125,4,1430.12
8162406,T11021,P1105,PR122,1,67.89
7044873,T11022,P1019,PR144,2,15.02
7564487,T11022,P1096,PR142,3,68.37
5012277,T11022,P1041,PR128,2,796.86
527652,T11023,P1045,PR137,5,508.25
8118680,T11024,P1087,PR132,3,1200.48
84131,T11025,P1153,PR106,5,453.65
4269819,T11025,P1040,PR111,5,1587.05
495855,T11025,P1031,PR130,2,661.04
8585652,T11026,P1005,PR131,5,864.1
3629022,T11026,P1194,PR119,2,878.7
3639948,T11026,P1093,,1,190.91
3686980,T11027,P1083,PR116,2,868.4
4489425,T11028,P1186,PR135,2,325.78
1542998,T11029,P1123,PR102,2,35.1
4937885,T11029,P1089,PR100,5,1762.35
7315907,T11030,P1190,PR149,4,578.08
3238913,T11030,P1131,PR126,4,1107.48
4715787,T11031,P1044,PR146,2,497.6
9791993,T11031,P1100,PR139,1,297.46
3453285,T11032,P1079,PR132,2,365.9
7272448,T11032,P1184,PR119,4,1372.36
4557933,T11032,P1114,PR113,4,1282.12
6426443,T11033,P1159,PR135,1,190.43
9515065,T11033,P1109,PR104,2,626.66
7539738,T11034,P1095,PR122,1,291.25
8579144,T11034,P1042,PR144,1,253.81
4923670,T11035,P1150,PR114,4,213.72
5909831,T11035,P1154,PR105,5,1098.8
3018293,T11036,P1007,PR132,1,364.35
3119135,T11036,P1082,PR118,4,1624.04
3610192,T11037,P1062,PR112,1,195.62
6240526,T11037,P1168,PR128,3,884.88
2051915,T11038,P1199,PR105,3,1129.65
5517513,T11039,P1081,PR114,1,405.63
5394903,T11040,P1119,PR115,5,1993.1
6469142,T11041,P1143,PR123,1,12.12
8845995,T11042,P1154,PR122,2,439.52
9411326,T11042,P1055,PR147,1,12.65
1255342,T11043,P1183,PR109,5,258.75
7301538,T11043,P1146,PR140,4,100.64
3307180,T11044,P1081,PR140,2,811.26
8365976,T11044,P1012,PR148,4,186.6
2000835,T11045,P1070,PR116,4,212.4
5484049,T11046,P1115,PR148,2,728.84
9670620,T11047,P1098,PR143,2,547.22
299244,T11047,P1005,PR144,3,518.46
77964,T11047,P1164,PR129,5,428.25
6758044,T11048,P1072,PR143,2,990.16
8850212,T11048,P1009,PR145,5,2220.55
1165247,T11049,P1086,PR109,1,253.25
5049914,T11050,P1024,PR118,4,464.04
5801972,T11050,P1070,PR128,3,159.3
5254199,T11051,P1020,PR101,5,423.0
789751,T11051,P1126,PR135,5,1747.55
8276816,T11052,P1076,PR118,4,1486.72
6273104,T11052,P1164,PR106,1,85.65
3758338,T11053,P1026,PR125,1,122.44
2327578,T11053,P1012,PR114,1,46.65
7309539,T11053,P1026,PR146,3,367.32
3207128,T11054,P1043,PR137,1,290.57
82903,T11055,P1094,PR102,5,257.6
4356837,T11055,P1176,PR137,1,196.12
805364,T11055,P1011,PR115,1,322.81
5525224,T11056,P1019,PR101,3,22.53
6367901,T11056,P1176,PR130,5,980.6
2311286,T11057,P1178,PR127,2,906.3
2011613,T11057,P1149,PR106,4,958.88
9800081,T11058,P1081,PR129,2,811.26
2053084,T11059,P1163,PR142,4,1324.2
4035314,T11059,P1133,PR106,5,1659.0
4706708,T11060,P1122,PR135,4,175.36
3788808,T11060,P1082,PR128,4,1624.04
4969985,T11060,P1023,PR123,3,983.16
9370331,T11061,P1021,PR138,3,829.86
1308904,T11061,P1062,PR103,2,391.24
1011112,T11061,P1019,PR128,4,30.04
7854261,T11062,P1003,PR143,2,901.42
1753802,T11063,P1048,PR104,4,68.16
9907334,T11063,P1087,PR128,2,800.32
5231563,T11064,P1131,PR129,3,830.61
2583674,T11064,P1181,PR128,4,219.56
2182054,T11064,P1129,PR125,1,82.44
7590548,T11065,P1093,PR118,4,763.64
6714325,T11066,P1131,PR125,2,553.74
4661356,T11066,P1048,PR136,1,17.04
5153068,T11066,P1108,PR126,2,223.66
2471112,T11067,P1165,PR129,1,39.93
1848836,T11067,P1118,,1,164.86
7731727,T11067,P1061,PR129,1,150.75
7989989,T11068,P1068,PR102,1,349.53
5904856,T11069,P1135,PR142,4,1910.64
9232574,T11069,P1067,PR106,1,468.4
7238927,T11069,P1021,PR148,3,829.86
8425357,T11070,P1038,PR108,4,798.32
891828,T11071,P1130,PR140,3,386.61
6203891,T11071,P1112,PR141,3,804.06
7089857,T11072,P1012,PR112,4,186.6
6756053,T11073,P1075,PR114,2,878.6
8884589,T11074,P1152,PR104,3,718.11
7274020,T11075,P1126,PR128,5,1747.55
4176592,T11075,P1027,PR134,1,166.07
1932533,T11075,P1028,PR126,2,749.02
4465730,T11076,P1009,PR126,5,2220.55
1695036,T11077,P1016,PR107,5,47.75
6787381,T11078,P1057,PR131,5,1084.75
1699604,T11078,P1100,PR119,4,1189.84
8307602,T11079,P1187,PR109,3,1269.63
5832316,T11080,P1043,PR112,2,581.14
4831480,T11081,P1073,PR128,5,371.7
1581128,T11081,P1187,PR134,1,423.21
7998678,T11081,P1047,PR107,5,719.9
2856029,T11082,P1078,PR128,2,705.46
2795847,T11082,P1080,PR130,1,150.33
7637263,T11082,P1047,PR140,3,431.94
7179350,T11083,P1003,PR129,4,1802.84
4426370,T11084,P1005,PR121,2,345.64
163308,T11084,P1019,PR120,2,15.02
9783783,T11085,P1090,PR111,4,1595.68
4152536,T11085,P1000,PR110,4,498.88
757937,T11085,P1120,PR101,1,139.06
3830032,T11086,P1145,PR149,3,83.31
2459254,T11087,P1128,PR140,2,181.56
1677596,T11087,P1198,PR101,1,92.83
7593643,T11087,P1077,PR133,3,1050.06
9155580,T11088,P1188,PR102,3,49.56
4253643,T11088,P1065,PR115,4,355.6
5916089,T11089,P1117,,1,260.57
8687764,T11089,P1077,PR103,3,1050.06
1891817,T11090,P1152,PR122,4,957.48
347747,T11090,P1069,PR149,5,1435.9
3695276,T11090,P1037,PR119,4,1946.56
8352239,T11091,P1036,PR124,3,377.31
9690255,T11091,P1007,PR129,2,728.7
6030066,T11091,P1189,PR117,4,1632.64
3252131,T11092,P1190,PR141,1,144.52
4595681,T11093,P1163,PR110,1,331.05
7537489,T11093,P1160,PR128,5,1574.0
5852649,T11094,P1044,PR116,3,746.4
9884261,T11094,P1084,PR125,4,1828.2
5189584,T11094,P1106,PR122,3,790.53
8725457,T11095,P1010,PR147,5,1955.2
2062948,T11096,P1087,PR119,5,2000.8
9507018,T11096,P1110,PR144,4,189.0
1848692,T11096,P1088,PR101,3,980.19
7823509,T11097,P1127,PR123,2,414.86
4861732,T11098,P1038,PR130,5,997.9
2728090,T11098,P1159,PR126,5,952.15
4836200,T11098,P1077,PR101,4,1400.08
7614477,T11099,P1075,PR113,1,439.3
9950091,T11100,P1055,PR103,3,37.95
5130834,T11101,P1013,PR148,4,340.04
10767,T11102,P1110,PR112,3,141.75
5875687,T11103,P1064,PR135,2,323.76
2601090,T11104,P1128,PR134,5,453.9
2393174,T11104,P1022,PR143,3,1042.47
9818444,T11105,P1050,PR107,4,370.68
3671825,T11105,P1020,PR101,3,253.8
5949742,T11105,P1008,PR105,4,1796.28
7089436,T11106,P1173,PR130,4,927.36
5067100,T11107,P1025,PR109,3,1072.59
2907525,T11107,P1152,PR143,3,718.11
9700040,T11108,P1111,PR120,3,91.74
4194648,T11108,P1035,PR141,2,272.56
9299339,T11108,P1034,PR109,4,748.08
1436095,T11109,P1077,PR122,3,1050.06
9157520,T11110,P1145,PR102,4,111.08
7329846,T11110,P1046,PR131,4,1450.44
7413875,T11111,P1035,PR119,5,681.4
5998845,T11112,P1080,PR109,5,751.65
7175099,T11112,P1119,PR128,3,1195.86
6882998,T11112,P1119,PR140,4,1594.48
443290,T11113,P1007,,5,1821.75
1483593,T11113,P1196,PR145,4,1610.88
4070919,T11114,P1157,PR133,3,958.11
2135318,T11115,P1131,PR136,3,830.61
9488768,T11115,P1158,PR119,5,137.15
6587731,T11115,P1075,PR107,1,439.3
7764627,T11116,P1103,PR106,1,412.19
1420344,T11117,P1117,PR105,1,260.57
1795983,T11117,P1014,PR110,3,1349.34
1634086,T11117,P1085,PR143,5,1290.55
5558420,T11118,P1144,PR117,4,249.84
9808254,T11118,P1015,,1,305.18
3440411,T11119,P1130,PR141,1,128.87
9429622,T11119,P1132,PR128,2,717.44
2288459,T11119,P1189,PR124,4,1632.64
5048134,T11120,P1172,PR120,2,646.86
8136198,T11121,P1079,PR145,1,182.95
1924496,T11121,P1159,PR102,2,380.86
2567285,T11121,P1017,PR117,1,55.23
1625103,T11122,P1030,PR123,5,2126.85
1738238,T11122,P1063,PR146,2,852.62
8485992,T11122,P1121,PR137,1,222.29
2043657,T11123,P1100,PR109,1,297.46
8115467,T11123,P1076,PR126,4,1486.72
4366632,T11124,P1060,PR111,5,2136.2
2066895,T11125,P1174,PR106,4,1100.32
363359,T11125,P1110,PR116,2,94.5
4037973,T11125,P1047,PR100,2,287.96
3361333,T11126,P1130,PR149,5,644.35
4856149,T11127,P1122,PR125,3,131.52
9877818,T11127,P1170,PR114,1,289.86
6563067,T11128,P1094,,3,154.56
7784020,T11128,P1098,PR132,1,273.61
469270,T11129,P1108,PR136,2,223.66
2015389,T11129,P1072,PR146,4,1980.32
9739813,T11130,P1099,PR130,1,146.84
7457127,T11130,P1077,PR134,1,350.02
2337126,T11130,P1010,PR100,3,1173.12
4645679,T11131,P1185,PR107,4,160.96
6002010,T11131,P1002,PR111,2,898.24
5852465,T11132,P1128,PR118,2,181.56
6553589,T11132,P1180,PR124,5,196.65
2927572,T11132,P1131,PR131,1,276.87
9448052,T11133,P1038,PR111,3,598.74
2349470,T11133,P1086,PR112,4,1013.0
6609028,T11133,P1071,PR127,3,928.29
6317004,T11134,P1165,PR100,4,159.72
9664330,T11135,P1155,,2,404.52
8815319,T11135,P1181,PR105,5,274.45
9879299,T11136,P1033,PR107,3,154.11
9806170,T11136,P1148,PR103,3,1059.93
753786,T11137,P1103,PR104,1,412.19
3887354,T11137,P1007,PR124,2,728.7
8379111,T11137,P1024,PR121,1,116.01
3884506,T11138,P1121,PR127,3,666.87
1768853,T11138,P1197,PR138,2,289.22
7047373,T11138,P1044,PR122,4,995.2
4202422,T11139,P1015,PR103,5,1525.9
7407619,T11140,P1009,PR103,1,444.11
2920364,T11141,P1155,PR146,1,202.26
7541521,T11141,P1082,PR120,1,406.01
9335988,T11142,P1034,PR136,5,935.1
4236163,T11142,P1051,PR140,2,941.06
3783205,T11143,P1112,PR101,3,804.06
7282369,T11143,P1051,PR106,2,941.06
9766151,T11144,P1049,PR148,1,324.51
3414829,T11144,P1006,PR115,1,177.86
87851,T11144,P1008,PR116,2,898.14
9534409,T11145,P1198,PR119,4,371.32
5716188,T11145,P1139,PR122,1,212.7
8324444,T11146,P1174,PR133,5,1375.4
7947919,T11147,P1053,PR110,5,2289.3
9373386,T11148,P1090,PR133,3,1196.76
7363153,T11148,P1035,PR132,1,136.28
1188962,T11148,P1109,PR125,4,1253.32
8677963,T11149,P1020,PR101,2,169.2
1978496,T11149,P1076,PR122,1,371.68
863675,T11149,P1127,PR140,2,414.86
378201,T11150,P1138,PR121,3,923.4
4217488,T11150,P1057,PR133,3,650.85
1140060,T11150,P1099,PR114,3,440.52
8966144,T11151,P1073,PR109,1,74.34
8389397,T11152,P1061,PR114,5,753.75
950400,T11152,P1079,PR141,4,731.8
9777301,T11152,P1139,PR128,1,212.7
541481,T11153,P1067,PR122,1,468.4
4376859,T11153,P1086,PR116,4,1013.0
2336876,T11154,P1085,PR108,1,258.11
1045699,T11155,P1140,PR149,3,382.89
9459938,T11156,P1126,PR135,1,349.51
5802326,T11157,P1179,PR108,1,101.92
1352135,T11157,P1018,PR115,4,1333.72
2172056,T11157,P1141,PR135,4,724.84
1745858,T11158,P1185,PR147,1,40.24
8516187,T11158,P1009,,4,1776.44
7239630,T11159,P1166,PR132,3,969.0
359759,T11160,P1077,PR130,2,700.04
3291259,T11160,P1014,PR105,1,449.78
303582,T11161,P1155,PR109,4,809.04
874772,T11161,P1141,PR115,4,724.84
2101135,T11161,P1099,PR103,4,587.36
9219834,T11162,P1179,PR121,4,407.68
7347630,T11162,P1035,PR112,1,136.28
5902042,T11163,P1157,PR115,3,958.11
971779,T11164,P1087,PR128,4,1600.64
9875363,T11165,P1059,PR105,1,481.99
8996239,T11166,P1058,PR125,4,1933.96
4193003,T11167,P1011,PR110,1,322.81
950507,T11167,P1014,PR123,1,449.78
3029856,T11167,P1032,PR128,4,1145.24
5866447,T11168,P1011,PR102,3,968.43
4905872,T11168,P1154,PR109,2,439.52
8031277,T11169,P1155,PR100,4,809.04
1281409,T11170,P1031,PR142,1,330.52
3453774,T11170,P1064,PR125,5,809.4
3695808,T11170,P1126,PR111,3,1048.53
6156125,T11171,P1182,PR113,3,42.06
4910413,T11171,P1199,PR124,5,1882.75
4488497,T11172,P1062,PR107,5,978.1
8446413,T11172,P1081,PR142,5,2028.15
5815578,T11172,P1026,PR103,1,122.44
8157212,T11173,P1180,PR127,5,196.65
3415086,T11173,P1071,PR106,1,309.43
5116031,T11174,P1133,PR109,2,663.6
2059371,T11175,P1141,,2,362.42
601760,T11175,P1095,PR135,2,582.5
7612880,T11175,P1060,PR101,4,1708.96
566335,T11176,P1005,PR125,4,691.28
6445415,T11177,P1071,PR149,5,1547.15
1001937,T11177,P1076,PR113,1,371.68
8310720,T11178,P1156,PR115,4,1239.4
6453579,T11178,P1004,PR142,4,1273.56
3451579,T11179,P1011,PR141,2,645.62
7232406,T11179,P1097,PR116,2,470.94
525230,T11180,P1013,PR145,3,255.03
436076,T11180,P1138,PR121,3,923.4
4404569,T11180,P1155,PR103,3,606.78
5720098,T11181,P1055,PR118,1,12.65
7282587,T11181,P1185,PR101,5,201.2
1832244,T11181,P1109,PR138,1,313.33
8971808,T11182,P1099,PR108,3,440.52
9606677,T11182,P1118,PR118,4,659.44
8705914,T11182,P1184,PR115,5,1715.45
7840538,T11183,P1041,PR124,4,1593.72
2212457,T11183,P1190,PR147,2,289.04
1435071,T11184,P1071,PR117,3,928.29
4963119,T11185,P1197,PR122,5,723.05
647705,T11186,P1146,PR120,4,100.64
6068233,T11186,P1157,PR110,3,958.11
207017,T11187,P1168,PR138,3,884.88
9536859,T11187,P1031,PR140,3,991.56
2999505,T11188,P1082,PR103,3,1218.03
289687,T11188,P1113,PR124,4,1090.44
7825557,T11188,P1112,PR131,1,268.02
9338340,T11189,P1091,PR129,4,1782.2
9723577,T11190,P1104,PR144,1,183.29
9251761,T11191,P1070,PR125,5,265.5
3016610,T11192,P1016,PR135,4,38.2
4354373,T11192,P1066,,3,841.86
2927546,T11193,P1032,PR133,2,572.62
831809,T11193,P1037,PR108,5,2433.2
3091295,T11194,P1029,PR111,1,326.57
9728952,T11195,P1129,PR101,4,329.76
9284641,T11195,P1081,PR137,1,405.63
1020271,T11195,P1183,PR104,2,103.5
270419,T11196,P1066,PR104,3,841.86
9067102,T11196,P1173,PR121,3,695.52
3937560,T11196,P1183,PR104,1,51.75
8505008,T11197,P1027,PR103,1,166.07
8573754,T11197,P1113,PR108,1,272.61
5465834,T11198,P1060,PR128,2,854.48
1197779,T11199,P1095,PR121,4,1165.0
4749369,T11199,P1164,PR126,4,342.6
5478442,T11199,P1036,PR109,1,125.77
6847412,T11200,P1092,PR115,3,516.93
7896785,T11200,P1166,PR141,3,969.0
522735,T11200,P1075,PR141,5,2196.5
4880033,T11201,P1094,,1,51.52
1782279,T11202,P1151,PR109,1,248.35
8569738,T11203,P1054,PR105,3,564.69
9755725,T11203,P1183,PR148,5,258.75
3604899,T11203,P1182,PR104,3,42.06
2517836,T11204,P1149,PR105,1,239.72
1297071,T11204,P1097,PR146,1,235.47
9637492,T11205,P1144,PR124,5,312.3
9042373,T11206,P1140,,4,510.52
8854284,T11206,P1187,PR149,1,423.21
7924369,T11206,P1013,PR103,5,425.05
7399045,T11207,P1134,PR139,5,717.85
3271953,T11207,P1081,PR147,3,1216.89
4094128,T11207,P1147,PR131,3,1285.35
3873704,T11208,P1062,,3,586.86
1936375,T11208,P1116,PR134,3,1464.15
6877414,T11209,P1061,PR109,4,603.0
5905322,T11209,P1092,PR133,1,172.31
1282514,T11209,P1143,PR135,5,60.6
3864629,T11210,P1167,PR105,4,72.48
3854789,T11210,P1114,PR142,4,1282.12
4109478,T11211,P1032,PR145,5,1431.55
9810567,T11211,P1198,PR115,4,371.32
4366757,T11211,P1170,PR118,2,579.72
1979108,T11212,P1087,PR133,3,1200.48
7063587,T11212,P1020,PR124,4,338.4
8291305,T11213,P1037,PR130,5,2433.2
3018485,T11213,P1161,PR148,2,508.1
2797953,T11213,P1116,PR140,1,488.05
9304288,T11214,P1107,PR116,3,1158.45
2120606,T11215,P1120,PR146,1,139.06
401504,T11215,P1008,PR129,4,1796.28
1224984,T11215,P1176,PR138,2,392.24
6511475,T11216,P1131,PR130,5,1384.35
6749768,T11217,P1090,PR118,2,797.84
4050606,T11217,P1178,PR134,5,2265.75
5650706,T11218,P1075,PR128,1,439.3
1808111,T11218,P1086,PR100,5,1266.25
1237363,T11218,P1184,PR103,1,343.09
6859780,T11219,P1090,PR127,4,1595.68
7309668,T11219,P1161,PR117,4,1016.2
2258307,T11219,P1074,PR125,4,1046.28
8545878,T11220,P1046,PR139,5,1813.05
130590,T11220,P1021,PR118,2,553.24
6205455,T11220,P1151,PR105,5,1241.75
6364850,T11221,P1166,PR100,4,1292.0
2964908,T11221,P1082,PR107,4,1624.04
4685870,T11221,P1130,PR132,5,644.35
8276092,T11222,P1059,,3,1445.97
8685190,T11223,P1012,PR142,5,233.25
8526650,T11223,P1134,PR120,5,717.85
6443588,T11224,P1073,PR123,3,223.02
2402440,T11224,P1081,PR124,2,811.26
7223224,T11225,P1188,PR146,2,33.04
5274210,T11226,P1071,PR142,5,1547.15
4778000,T11226,P1025,PR118,3,1072.59
4829207,T11226,P1042,PR128,1,253.81
3751946,T11227,P1124,PR109,4,1926.04
4352497,T11227,P1043,PR111,3,871.71
3886855,T11228,P1192,PR132,1,349.88
2365640,T11228,P1170,PR106,3,869.58
9263766,T11228,P1024,PR116,2,232.02
458859,T11229,P1193,PR109,2,632.66
9056841,T11229,P1153,PR130,1,90.73
111822,T11229,P1137,PR105,2,558.82
3408140,T11230,P1006,PR116,3,533.58
7155526,T11230,P1072,PR149,5,2475.4
2116928,T11231,P1113,PR136,5,1363.05
1839033,T11231,P1116,PR117,3,1464.15
7455880,T11231,P1183,PR125,1,51.75
1457334,T11232,P1126,PR148,3,1048.53
1953919,T11232,P1035,PR115,3,408.84
1247392,T11233,P1020,PR107,2,169.2
8507059,T11233,P1083,PR123,2,868.4
8604097,T11234,P1070,PR112,4,212.4
5281635,T11234,P1172,PR128,1,323.43
8745910,T11235,P1110,PR131,1,47.25
597876,T11236,P1048,PR123,5,85.2
4125748,T11236,P1162,PR115,1,428.96
3694504,T11237,P1150,PR110,4,213.72
7887228,T11238,P1050,PR131,3,278.01
3139099,T11238,P1038,PR105,4,798.32
4741236,T11238,P1187,PR134,4,1692.84
8662182,T11239,P1050,PR132,1,92.67
53649,T11240,P1191,PR117,2,126.98
8232432,T11240,P1111,PR136,1,30.58
3498838,T11240,P1142,PR112,5,1900.65
7015550,T11241,P1045,PR109,1,101.65
6380212,T11241,P1176,PR136,3,588.36
3937878,T11241,P1161,PR125,5,1270.25
8899662,T11242,P1089,PR145,4,1409.88
5034853,T11242,P1168,PR116,2,589.92
8137956,T11242,P1059,PR100,3,1445.97
5991612,T11243,P1161,PR124,4,1016.2
4956279,T11243,P1139,PR133,4,850.8
4819614,T11244,P1056,PR138,1,464.52
4150621,T11245,P1114,PR109,3,961.59
1943124,T11245,P1169,PR119,4,1881.64
1904823,T11246,P1118,PR106,3,494.58
2148455,T11247,P1178,PR115,4,1812.6
8206985,T11247,P1198,PR136,4,371.32
485911,T11248,P1105,PR128,2,135.78
8514226,T11248,P1074,PR111,3,784.71
1020110,T11248,P1055,PR116,4,50.6
4389008,T11249,P1197,PR147,3,433.83
6899280,T11249,P1172,PR119,3,970.29
7133661,T11249,P1100,PR125,4,1189.84
4501617,T11250,P1066,PR147,1,280.62
5701596,T11250,P1124,PR118,2,963.02
7510092,T11251,P1011,PR146,3,968.43
9605052,T11251,P1104,PR111,2,366.58
3459476,T11251,P1042,PR120,5,1269.05
5531183,T11252,P1028,PR141,5,1872.55
9055793,T11252,P1033,PR133,5,256.85
6361722,T11252,P1005,PR106,1,172.82
5917335,T11253,P1199,PR144,3,1129.65
8701487,T11254,P1016,PR134,1,9.55
8983741,T11254,P1053,PR114,3,1373.58
8987535,T11254,P1050,PR100,2,185.34
4868539,T11255,P1183,PR125,2,103.5
5561683,T11255,P1041,PR134,3,1195.29
4172557,T11256,P1055,PR124,5,63.25
336021,T11256,P1003,PR141,1,450.71
6676282,T11257,P1026,PR114,5,612.2
2633109,T11257,P1124,PR121,1,481.51
406753,T11257,P1072,PR105,3,1485.24
566702,T11258,P1161,PR114,2,508.1
6339385,T11259,P1191,PR123,1,63.49
2201057,T11259,P1167,PR120,4,72.48
1283912,T11260,P1069,PR106,1,287.18
6968921,T11260,P1018,PR128,5,1667.15
9088184,T11260,P1005,PR131,1,172.82
9868288,T11261,P1038,PR131,1,199.58
5237675,T11261,P1100,PR104,2,594.92
8595902,T11261,P1082,PR103,4,1624.04
4597792,T11262,P1005,PR121,3,518.46
1672340,T11262,P1117,PR117,2,521.14
7908786,T11262,P1067,PR134,5,2342.0
1561328,T11263,P1074,PR116,4,1046.28
9411956,T11263,P1056,PR149,4,1858.08
8945678,T11264,P1123,PR149,3,52.65
6415748,T11264,P1129,PR123,2,164.88
6253501,T11265,P1127,PR101,4,829.72
7587838,T11266,P1182,PR112,1,14.02
417617,T11266,P1057,PR114,5,1084.75
7500847,T11266,P1101,PR104,2,40.2
1827852,T11267,P1122,PR102,5,219.2
5577342,T11267,P1164,PR136,3,256.95
1600363,T11268,P1161,PR136,1,254.05
8217673,T11269,P1043,PR136,2,581.14
1407421,T11269,P1151,PR102,2,496.7
7944258,T11269,P1036,PR134,4,503.08
3899525,T11270,P1185,PR122,5,201.2
4228259,T11270,P1015,PR127,4,1220.72
5668493,T11270,P1105,PR129,3,203.67
9484368,T11271,P1009,PR117,3,1332.33
4498725,T11272,P1104,PR135,1,183.29
9435666,T11272,P1176,PR132,2,392.24
8385513,T11272,P1125,PR125,5,2094.05
5399545,T11273,P1166,PR147,2,646.0
8630722,T11273,P1118,PR139,4,659.44
1762344,T11274,P1189,PR116,1,408.16
6302967,T11274,P1108,PR139,1,111.83
2719472,T11274,P1032,PR106,1,286.31
2788323,T11275,P1191,PR107,1,63.49
1906976,T11275,P1050,PR130,4,370.68
8307818,T11275,P1009,PR111,4,1776.44
8173749,T11276,P1160,PR147,5,1574.0
7015349,T11277,P1191,PR130,5,317.45
1972721,T11278,P1002,PR143,3,1347.36
4548432,T11278,P1111,PR118,3,91.74
6234948,T11279,P1082,PR109,5,2030.05
2374272,T11279,P1144,PR138,2,124.92
3430301,T11279,P1074,PR111,5,1307.85
8713747,T11280,P1182,PR119,3,42.06
7920693,T11280,P1154,PR136,3,659.28
5539454,T11280,P1118,PR147,2,329.72
2755460,T11281,P1184,PR140,2,686.18
164773,T11281,P1134,PR106,4,574.28
3006910,T11281,P1081,PR113,4,1622.52
93994,T11282,P1120,PR110,1,139.06
3343157,T11283,P1179,PR106,2,203.84
